concept,type,abstract
DebtSecuritiesAvailableForSaleAccountingPolicyElectionAccruedInterestWriteoffMethodFixedList,accruedInterestWriteOffMethodItemType,false
DebtSecuritiesHeldToMaturityAccruedInterestAfterAllowanceForCreditLossStatementOfFinancialPositionExtensibleList,enumerationSetItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossStatementOfFinancialPositionExtensibleList,enumerationSetItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossCurrentStatementOfFinancialPositionExtensibleList,enumerationSetItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossNoncurrentStatementOfFinancialPositionExtensibleList,enumerationSetItemType,false
DebtSecuritiesHeldToMaturityAccountingPolicyElectionNotToMeasureAllowanceForCreditLossForAccruedInterest,booleanItemType,false
DebtSecuritiesHeldToMaturityExcludedAccruedInterest,booleanItemType,false
DebtSecuritiesAvailableForSaleAccountingPolicyElectionNotToMeasureAllowanceForCreditLossForAccruedInterest,booleanItemType,false
DebtSecuritiesAvailableForSaleExcludedAccruedInterestFromAmortizedCost,booleanItemType,false
FinancingReceivableAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
AccountsReceivableNoncurrentAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
DebtSecuritiesHeldToMaturityAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
NetInvestmentInLeaseAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
SalesTypeLeaseNetInvestmentInLeaseAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
DirectFinancingLeaseNetInvestmentInLeaseAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
DebtSecuritiesAvailableForSaleAccountingPolicyElectionAdjustmentOfEffectiveInterestRate,booleanItemType,false
DebtSecuritiesHeldToMaturityAccruedInterestThresholdPeriodWriteoff,durationItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestThresholdPeriodWriteoff,durationItemType,false
DebtSecuritiesHeldToMaturityAccruedInterestAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesHeldToMaturityAccruedInterestBeforeAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesHeldToMaturityAccruedInterestWriteoff,monetaryItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossNoncurrent,monetaryItemType,false
OciDebtSecuritiesAvailableForSaleTransferToHeldToMaturityAdjustmentFromAociForAmortizationOfGainLossBeforeTax,monetaryItemType,false
OciDebtSecuritiesAvailableForSaleTransferToHeldToMaturityAdjustmentFromAociForAmortizationOfGainLossTax,monetaryItemType,false
OciDebtSecuritiesAvailableForSaleTransferToHeldToMaturityAdjustmentFromAociForAmortizationOfGainLossAfterTax,monetaryItemType,false
DebtSecuritiesHeldToMaturityTransferToAvailableForSaleAllowanceForCreditLossExpenseReversal,monetaryItemType,false
DebtSecuritiesHeldToMaturityTransferToAvailableForSaleAllowanceForCreditLossExpense,monetaryItemType,false
DebtSecuritiesAvailableForSaleTransferToHeldToMaturityAllowanceForCreditLossExpenseReversal,monetaryItemType,false
DebtSecuritiesAvailableForSaleTransferToHeldToMaturityAllowanceForCreditLossExpense,monetaryItemType,false
FinancingReceivableRevolvingConvertedToTermLoan,monetaryItemType,false
FinancingReceivableRevolvingConvertedToTermLoanDuringPeriod,monetaryItemType,false
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossAbstract,stringItemType,true
AccountingPolicyElectionAdjustmentOfEffectiveInterestRateAbstract,stringItemType,true
ConstructionContractorReceivableAfterYearOneInterestRateLineItems,stringItemType,true
AccountingPolicyElectionTroubledDebtRestructuringPrepaymentAssumptionAdoptionOfAccountingStandardsUpdate201613,booleanItemType,false
ConstructionContractorReceivableToBeCollectedAfterYearOneInterestRate,percentItemType,false
ConstructionContractorReceivableToBeCollectedAfterYearOneInterestRateTable,stringItemType,true
DebtSecuritiesAvailableForSaleAccruedInterestWriteoff,monetaryItemType,false
FinancingReceivableUnamortizedLoanFeeCost,monetaryItemType,false
FinancingReceivableUnamortizedLoanFeeCostAndPurchasePremiumDiscountAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityReferenceRateReformSaleOrTransferElection,booleanItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLossNoncurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLossNoncurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityFairValueCurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityFairValueNoncurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAndHeldToMaturityCumulativeUnrecognizedGain,monetaryItemType,false
DebtSecuritiesAvailableForSaleAndHeldToMaturityCumulativeUnrecognizedLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAndHeldToMaturityFairValue,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLossNoncurrentAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLossCurrentAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityFairValueAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleAndHeldToMaturityFairValueToAmortizedCostAfterAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleAndHeldToMaturityAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostBeforeAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostAfterAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityExcludingAccruedInterestBeforeAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestBeforeAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestBeforeAllowanceForCreditLossNoncurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLossNoncurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityAllowanceForCreditLossExcludingAccruedInterest,monetaryItemType,false
DebtSecuritiesHeldToMaturityAllowanceForCreditLossExcludingAccruedInterestCurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityAllowanceForCreditLossExcludingAccruedInterestNoncurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterestCurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterestNoncurrent,monetaryItemType,false
FinancingReceivableExcludingAccruedInterestRevolvingConvertedToTermLoan,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestYearOneOriginatedCurrentFiscalYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestYearTwoOriginatedFiscalYearBeforeCurrentFiscalYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestYearThreeOriginatedTwoYearsBeforeCurrentFiscalYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestYearFourOriginatedThreeYearsBeforeCurrentFiscalYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestYearFiveOriginatedFourYearsBeforeCurrentFiscalYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestOriginatedMoreThanFiveYearsBeforeCurrentFiscalYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestBeforeAllowanceForCreditLossAbstract,stringItemType,true
ReorganizationChapter11DebtorInPossessionMember,domainItemType,true
ReorganizationChapter11DebtorInPossessionAllEntities,booleanItemType,false
DebtInstrumentConvertibleConversionDate,dateItemType,false
DebtInstrumentConvertibleControlOfRightsFixedList,controlOfRightsItemType,false
DebtInstrumentConvertibleSettlementMethodExtensibleEnumeration,enumerationSetItemType,false
DebtInstrumentConvertibleSettlementMethodAbstract,stringItemType,true
DebtInstrumentConvertibleLiquidationPreferenceValue,monetaryItemType,false
DebtInstrumentConvertibleLiquidationPreferencePerShare,perShareItemType,false
AdjustmentToAdditionalPaidInCapitalConvertibleDebtInstrumentIssuedAtSubstantialPremium,monetaryItemType,false
LongTermDebtAverageAmountOutstanding,monetaryItemType,false
InterestExpenseInterestBearingLiabilityAbstract,stringItemType,true
InterestExpenseInterestBearingLiability,monetaryItemType,false
InterestExpenseInterestBearingLiabilityIncreaseDecreaseAbstract,stringItemType,true
InterestExpenseSavingsDepositIncreaseDecrease,monetaryItemType,false
InterestExpenseTimeDepositIncreaseDecrease,monetaryItemType,false
InterestExpenseFederalFundsPurchasedIncreaseDecrease,monetaryItemType,false
InterestExpenseSecuritySoldUnderAgreementToRepurchaseIncreaseDecrease,monetaryItemType,false
InterestExpenseShortTermDebtOtherIncreaseDecrease,monetaryItemType,false
InterestExpenseLongTermDebtIncreaseDecrease,monetaryItemType,false
InterestExpenseInterestBearingLiabilityIncreaseDecrease,monetaryItemType,false
FinancingReceivableFixedAndAdjustableInterestRatesAbstract,stringItemType,true
FinancingReceivableBeforeAllowanceForCreditLossPredeterminedInterestRateMaturityAfterYearOne,monetaryItemType,false
FinancingReceivableBeforeAllowanceForCreditLossPredeterminedInterestRateMaturityRollingAfterOneYear,monetaryItemType,false
FinancingReceivableBeforeAllowanceForCreditLossAdjustableInterestRateMaturityAfterYearOne,monetaryItemType,false
FinancingReceivableBeforeAllowanceForCreditLossAdjustableInterestRateMaturityRollingAfterOneYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityWeightedAverageYield,percentItemType,false
DebtSecuritiesAvailableForSaleWeightedAverageYield,percentItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterest,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestCurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestNoncurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrent,monetaryItemType,false
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrent,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossCurrentAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossCurrentAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrentAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrentAbstract,stringItemType,true
EquityClassifiedWrittenCallOptionModificationDebtOriginationIncreaseInEquityAmount,monetaryItemType,false
EquityClassifiedWrittenCallOptionModificationDebtModificationIncreaseDecreaseInEquityAmount,monetaryItemType,false
DebtSecuritiesAvailableforSaleUnrealizedLossPositionAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityExcludingAccruedInterestCreditLossExpenseReversal,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotPreviouslyRecorded,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotToSellBeforeRecoveryCreditLossPreviouslyRecordedExpenseReversal,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAllowanceForCreditLossWriteoff,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossWriteoff,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAllowanceForCreditLossRecovery,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossRecovery,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestTransferToAvailableForSaleAllowanceForCreditLossExpenseReversal,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestTransferToHeldToMaturityAllowanceForCreditLossExpenseReversal,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestTransferToAvailableForSaleAllowanceForCreditLossExpense,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestTransferToHeldToMaturityAllowanceForCreditLossExpense,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossSecuritiesSold,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossSellBeforeRecovery,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAllowanceForCreditLossPeriodIncreaseDecrease,monetaryItemType,false
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossPeriodIncreaseDecrease,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAllowanceForCreditLossRollForward,stringItemType,true
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossRollForward,stringItemType,true
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateYearOne,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYearOneThroughFive,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYear5Through10,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYear10,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDate,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityWithoutSingleMaturityDate,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateRollingMaturityAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateRollingWithinOneYear,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateRollingAfterOneThroughFiveYears,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateRollingAfter5Through10Years,monetaryItemType,false
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateRollingAfter10Years,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAllowanceForCreditLossAbstract,stringItemType,true
DebtSecuritiesAvailableForSaleExcludingAccruedInterestPurchasedWithCreditDeteriorationAllowanceForCreditLossAtAcquisitionDate,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestChangeInMethodCreditLossExpenseReversal,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestPurchase,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestPurchasedWithCreditDeteriorationAllowanceForCreditLossAtAcquisitionDate,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestSale,monetaryItemType,false
FinancingReceivableExcludingAccruedInterestRevolvingConvertedToTermLoanDuringPeriod,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestNonaccrual,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterest90DaysOrMorePastDueStillAccruing,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestNonaccrualNoAllowance,monetaryItemType,false
FinancingReceivableAllowanceForCreditLossLoanPurchased,monetaryItemType,false
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossLoanPurchased,monetaryItemType,false
DebtSecuritiesHeldToMaturityExcludingAccruedInterestNonaccrualAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossRollingMaturityAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAbstract,stringItemType,true
FinancingReceivableAllowanceForCreditLossLoanSold,monetaryItemType,false
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossLoanSold,monetaryItemType,false
DebtSecuritiesAvailableForSalePledgedStatusExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesAvailableForSalePledgingPurposeExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesTradingPledgedStatusExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesTradingPledgingPurposeExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesHeldToMaturityPledgedStatusExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesHeldToMaturityPledgingPurposeExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesPledgedStatusExtensibleEnumeration,enumerationSetItemType,false
DebtSecuritiesPledgingPurposeExtensibleEnumeration,enumerationSetItemType,false
LongTermDebtCurrentRecourseStatusExtensibleEnumeration,enumerationSetItemType,false
LongTermDebtNoncurrentRecourseStatusExtensibleEnumeration,enumerationSetItemType,false
LongTermDebtRecourseStatusExtensibleEnumeration,enumerationSetItemType,false
ShortTermDebtRecourseStatusExtensibleEnumeration,enumerationSetItemType,false
GainLossOnExtinguishmentDebtRecourseStatusExtensibleEnumeration,enumerationSetItemType,false
FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLossFeeAndLoanInProcess,monetaryItemType,false
SecurityLoanedAfterOffsetSubjectToMasterNettingArrangementAbstract,stringItemType,true
SecurityLoanedAfterOffsetSubjectToMasterNettingArrangement,monetaryItemType,false
SecurityLoanedAfterOffsetAndDeductionSubjectToMasterNettingArrangementAbstract,stringItemType,true
SecurityLoanedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,monetaryItemType,false
DerivativeLiabilitySecuritySoldUnderAgreementToRepurchaseSecurityLoanedAfterOffsetSubjectToMasterNettingArrangementAbstract,stringItemType,true
DerivativeLiabilitySecuritySoldUnderAgreementToRepurchaseSecurityLoanedAfterOffsetSubjectToMasterNettingArrangement,monetaryItemType,false
DerivativeLiabilitySecuritySoldUnderAgreementToRepurchaseSecurityLoanedAfterOffsetAndDeductionSubjectToMasterNettingArrangementAbstract,stringItemType,true
DerivativeLiabilitySecuritySoldUnderAgreementToRepurchaseSecurityLoanedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,monetaryItemType,false
DebtSecuritiesHeldToMaturityAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,monetaryItemType,false
SecuritiesLoanedAlternativeAbstract,stringItemType,true
DerivativeLiabilitySecuritiesSoldUnderAgreementsToRepurchaseSecuritiesLoanedAlternativeAbstract,stringItemType,true
DebtSecuritiesHeldToMaturityTransferToAvailableForSaleAllowanceForCreditLossAccumulatedExpenseReversal,monetaryItemType,false
DebtSecuritiesAvailableForSaleTransferredFromHeldToMaturityAllowanceForCreditLossAccumulatedExpense,monetaryItemType,false
FinancingReceivableModifiedWeightedAverageInterestRateDecreaseFromModification,percentItemType,false
FinancingReceivableRevolvingConvertedToTermLoanWriteoff,monetaryItemType,false
ExtendedMaturityAndInterestRateReductionMember,domainItemType,true
FinancingReceivableExcludingAccruedInterestRevolvingConvertedToTermLoanWriteoff,monetaryItemType,false
InvestmentVariableInterestRateTypeExtensibleEnumeration,enumerationSetItemType,false
InvestmentInterestRatePaidInKind,percentItemType,false
InvestmentInterestRatePaidInCash,percentItemType,false
InvestmentInterestRateFloor,percentItemType,false
InvestmentPartialInterestPaid,booleanItemType,false
InvestmentCompanySeniorSecurityIndebtednessAssetCoverageRatio,percentItemType,false
DebtInstrumentIssuedPrincipal,monetaryItemType,false
DebtInstrumentRepaidPrincipal,monetaryItemType,false
InvestmentCompanyDebtInstrumentAmountRepaidToPrincipalExcessLess,monetaryItemType,false
InvestmentCompanyDebtInstrumentAmountRepaidToNavExcessLess,monetaryItemType,false
DebtAndEquitySecuritiesAndForeignCurrencyTransactionPriceChangeRealizedGainLossOperatingBeforeTax,monetaryItemType,false
DebtAndEquitySecuritiesAndForeignCurrencyTransactionPriceChangeUnrealizedGainLossOperatingBeforeTax,monetaryItemType,false
SegmentInterestRevenueReportedNetOfInterestExpense,booleanItemType,false
InterestExpenseRelatedAndNonrelatedPartyStatusExtensibleEnumeration,enumerationSetItemType,false
InterestExpenseOperatingRelatedPartyTypeExtensibleEnumeration,enumerationSetItemType,false
InterestExpenseOperatingRelatedPartyCounterpartyNameExtensibleEnumeration,enumerationSetItemType,false
DebtInstrumentVariableInterestRateTypeExtensibleEnumeration,enumerationSetItemType,false
DebtSecurityNonincomeProducing,monetaryItemType,false
MortgageLoanOnRealEstateNonincomeProducing,monetaryItemType,false
DelayedDrawTermLoanMember,domainItemType,true
InterestExpenseNonoperating,monetaryItemType,false
InterestExpenseOperating,monetaryItemType,false
InterestExpenseNonoperatingAbstract,stringItemType,true
InterestExpenseOperatingAbstract,stringItemType,true
FinancingReceivableModifiedWeightedAverageInterestRateAfterModification,percentItemType,false
FinancingReceivableModifiedWeightedAverageInterestRateBeforeModification,percentItemType,false
